class_id,sale_date,sale_quantity
597927,201608,689
597927,201609,1032
597927,201610,689
597927,201611,689
597927,201612,1069
597927,201701,595
597927,201702,353
597927,201703,427
597927,201704,363
597927,201705,418
597927,201706,484
597927,201707,633
597927,201708,251
597927,201709,251
597927,201710,140
603972,201201,513
603972,201202,247
603972,201203,273
603972,201204,317
603972,201205,466
603972,201206,494
603972,201207,653
603972,201208,599
603972,201209,536
603972,201210,582
603972,201211,449
603972,201212,494
603972,201301,810
603972,201302,326
603972,201303,546
603972,201304,466
603972,201305,626
603972,201306,494
603972,201307,537
603972,201308,493
603972,201309,616
603972,201310,492
603972,201311,449
603972,201312,546
603972,201401,819
603972,201402,423
603972,201403,502
603972,201404,494
603972,201405,405
603972,201406,493
603972,201407,686
603972,201408,616
603972,201409,881
603972,201410,520
603972,201411,414
603972,201412,484
603972,201501,1100
603972,201502,546
603972,201503,573
603972,201504,440
603972,201505,519
603972,201506,546
603972,201507,441
603972,201508,511
603972,201509,678
603972,201510,686
603972,201511,511
603972,201512,379
603972,201601,731
603972,201602,299
603972,201603,370
603972,201604,440
603972,201605,625
603972,201606,414
603972,201607,432
603972,201608,537
603972,201609,651
603972,201610,379
603972,201611,439
603972,201612,476
603972,201701,590
603972,201702,255
603972,201703,370
603972,201704,492
603972,201705,466
603972,201706,492
603972,201707,572
603972,201708,422
603972,201709,511
603972,201710,414
612523,201707,19
612523,201708,103
612523,201709,198
612523,201710,113
614059,201201,240
614059,201202,135
614059,201203,106
614059,201204,96
614059,201205,174
614059,201206,144
614059,201207,259
614059,201208,125
614059,201209,144
614059,201210,183
614059,201211,126
614059,201212,86
614059,201301,326
614059,201302,67
614059,201303,106
614059,201304,106
614059,201305,182
614059,201306,192
614059,201307,106
614059,201308,97
614059,201309,96
614059,201310,145
614059,201311,58
614059,201312,67
614059,201401,183
614059,201402,96
614059,201403,97
614059,201404,134
614059,201405,144
614059,201406,77
614059,201407,106
614059,201408,29
614059,201409,115
614059,201410,192
614059,201411,96
614059,201412,183
614059,201501,287
614059,201502,231
614059,201503,241
614059,201504,250
614059,201505,230
614059,201506,211
614059,201507,154
614059,201508,220
614059,201509,240
614059,201510,308
614059,201511,232
614059,201512,298
614059,201601,509
614059,201602,299
614059,201603,451
614059,201604,625
614059,201605,337
614059,201606,365
614059,201607,375
614059,201608,395
614059,201609,422
614059,201610,298
614059,201611,375
614059,201612,297
614059,201701,433
614059,201702,289
614059,201703,547
614059,201704,452
614059,201705,576
614059,201706,510
614059,201707,490
614059,201708,413
614059,201709,528
614059,201710,326
619401,201607,10
619401,201608,98
619401,201609,245
619401,201610,284
619401,201611,294
619401,201612,353
619401,201701,177
619401,201702,117
619401,201703,226
619401,201704,206
619401,201705,206
619401,201706,206
619401,201707,274
619401,201708,304
619401,201709,353
619401,201710,392
621073,201308,103
621073,201309,320
621073,201310,498
621073,201311,686
621073,201312,423
621073,201401,1279
621073,201402,931
621073,201403,1373
621073,201404,1363
621073,201405,1175
621073,201406,1203
621073,201407,978
621073,201408,1015
621073,201409,1072
621073,201410,950
621073,201411,836
621073,201412,1155
621073,201501,2030
621073,201502,1824
621073,201503,1202
621073,201504,1015
621073,201505,1156
621073,201506,1381
621073,201507,1344
621073,201508,1552
621073,201509,1542
621073,201510,1419
621073,201511,1531
621073,201512,2472
621073,201601,1833
621073,201602,1288
621073,201603,1579
621073,201604,678
621073,201605,1326
621073,201606,1305
621073,201607,1522
621073,201608,1231
621073,201609,1617
621073,201610,1541
621073,201611,2256
621073,201612,3065
621073,201701,1768
621073,201702,2143
621073,201703,1494
621073,201704,1166
621073,201705,1005
621073,201706,1006
621073,201707,902
621073,201708,893
621073,201709,1137
621073,201710,1062
628041,201201,186
628041,201202,99
628041,201203,124
628041,201204,152
628041,201205,219
628041,201206,205
628041,201207,258
628041,201208,152
628041,201209,159
628041,201210,336
628041,201211,126
628041,201212,133
628041,201301,219
628041,201302,112
628041,201303,179
628041,201304,113
628041,201305,199
628041,201306,145
628041,201307,231
628041,201308,159
628041,201309,133
628041,201310,158
628041,201311,159
628041,201312,113
628041,201401,297
628041,201402,244
628041,201403,389
628041,201404,423
628041,201405,548
628041,201406,442
628041,201407,476
628041,201408,541
628041,201409,628
628041,201410,687
628041,201411,469
628041,201412,620
628041,201501,1016
628041,201502,495
628041,201503,627
628041,201504,588
628041,201505,561
628041,201506,483
628041,201507,541
628041,201508,621
628041,201509,661
628041,201510,746
628041,201511,780
628041,201512,1083
628041,201601,641
628041,201602,522
628041,201603,740
628041,201604,634
628041,201605,692
628041,201606,569
628041,201607,648
628041,201608,416
628041,201609,792
628041,201610,700
628041,201611,811
628041,201612,938
628041,201701,158
628041,201702,363
628041,201703,614
628041,201704,497
628041,201705,601
628041,201706,527
628041,201707,587
628041,201708,732
628041,201709,720
628041,201710,746
649213,201409,10
649213,201410,5
649213,201411,35
649213,201412,51
649213,201501,76
649213,201502,66
649213,201503,87
649213,201504,46
649213,201505,56
649213,201506,51
649213,201507,76
649213,201508,82
649213,201509,117
649213,201510,66
649213,201511,92
649213,201512,87
649213,201601,102
649213,201602,61
649213,201603,92
649213,201604,168
649213,201605,56
649213,201606,97
649213,201607,107
649213,201608,143
649213,201609,97
649213,201610,117
649213,201611,122
649213,201612,153
649213,201701,184
649213,201702,51
649213,201703,112
649213,201704,97
649213,201705,87
649213,201706,148
649213,201707,112
649213,201708,87
649213,201709,122
649213,201710,107
651347,201201,54
651347,201202,27
651347,201203,72
651347,201204,72
651347,201205,81
651347,201206,81
651347,201207,72
651347,201208,90
651347,201209,36
651347,201210,90
651347,201211,27
651347,201212,72
651347,201301,81
651347,201302,63
651347,201303,72
651347,201304,54
651347,201305,90
651347,201306,107
651347,201307,81
651347,201308,90
651347,201309,72
651347,201310,116
651347,201311,72
651347,201312,45
651347,201401,223
651347,201402,72
651347,201403,72
651347,201404,36
651347,201405,18
651347,201406,89
651347,201407,170
651347,201408,134
651347,201409,143
651347,201410,241
651347,201411,143
651347,201412,339
651347,201501,446
651347,201502,303
651347,201503,294
651347,201504,205
651347,201505,214
651347,201506,205
651347,201507,196
651347,201508,276
651347,201509,152
651347,201510,134
651347,201511,259
651347,201512,348
651347,201601,134
651347,201602,116
651347,201603,232
651347,201604,303
651347,201605,160
651347,201606,161
651347,201607,196
651347,201608,161
651347,201609,178
651347,201610,250
651347,201611,134
651347,201612,312
651347,201701,107
651347,201702,267
651347,201703,303
651347,201704,214
651347,201705,214
651347,201706,330
651347,201707,151
651347,201708,98
651347,201709,134
651347,201710,223
651782,201303,5
651782,201304,27
651782,201305,26
651782,201306,37
651782,201307,32
651782,201308,42
651782,201309,58
651782,201310,106
651782,201311,80
651782,201312,37
651782,201401,149
651782,201402,64
651782,201403,128
651782,201404,117
651782,201405,84
651782,201406,68
651782,201407,74
651782,201408,42
651782,201409,95
651782,201410,95
651782,201411,90
651782,201412,74
651782,201501,127
651782,201502,53
651782,201503,80
651782,201504,105
651782,201505,111
651782,201506,74
651782,201507,90
651782,201508,95
651782,201509,64
651782,201510,74
651782,201511,106
651782,201512,69
651782,201601,122
651782,201602,80
651782,201603,127
651782,201604,128
651782,201605,85
651782,201606,111
651782,201607,111
651782,201608,133
651782,201609,117
651782,201610,122
651782,201611,122
651782,201612,164
651782,201701,117
651782,201702,85
651782,201703,164
651782,201704,106
651782,201705,159
651782,201706,111
651782,201707,101
651782,201708,95
651782,201709,133
651782,201710,80
653436,201709,122
653436,201710,171
654134,201507,215
654134,201508,403
654134,201509,989
654134,201510,1053
654134,201511,1275
654134,201512,1353
654134,201601,1366
654134,201602,957
654134,201603,1001
654134,201604,410
654134,201605,949
654134,201606,898
654134,201607,865
654134,201608,963
654134,201609,1451
654134,201610,846
654134,201611,1326
654134,201612,2282
654134,201701,1619
654134,201702,1002
654134,201703,787
654134,201704,664
654134,201705,737
654134,201706,567
654134,201707,625
654134,201708,439
654134,201709,654
654134,201710,514
671482,201305,6
671482,201306,44
671482,201307,72
671482,201308,128
671482,201309,100
671482,201310,116
671482,201311,139
671482,201312,100
671482,201401,276
671482,201402,110
671482,201403,199
671482,201404,177
671482,201405,182
671482,201406,143
671482,201407,110
671482,201408,127
671482,201409,188
671482,201410,138
671482,201411,149
671482,201412,243
671482,201501,303
671482,201502,182
671482,201503,243
671482,201504,144
671482,201505,127
671482,201506,117
671482,201507,122
671482,201508,143
671482,201509,172
671482,201510,211
671482,201511,132
671482,201512,178
671482,201601,210
671482,201602,128
671482,201603,138
671482,201604,105
671482,201605,105
671482,201606,83
671482,201607,94
671482,201608,116
671482,201609,121
671482,201610,84
671482,201611,155
671482,201612,188
671482,201701,105
671482,201702,28
671482,201703,50
671482,201704,66
671482,201705,39
671482,201706,100
671482,201707,94
671482,201708,50
671482,201709,61
671482,201710,88
682651,201201,373
682651,201202,281
682651,201203,297
682651,201204,243
682651,201205,335
682651,201206,319
682651,201207,402
682651,201208,327
682651,201209,251
682651,201210,273
682651,201211,221
682651,201212,167
682651,201301,403
682651,201302,167
682651,201303,273
682651,201304,349
682651,201305,540
682651,201306,282
682651,201307,395
682651,201308,357
682651,201309,577
682651,201310,328
682651,201311,304
682651,201312,220
682651,201401,373
682651,201402,312
682651,201403,312
682651,201404,281
682651,201405,364
682651,201406,440
682651,201407,350
682651,201408,282
682651,201409,266
682651,201410,290
682651,201411,251
682651,201412,244
682651,201501,449
682651,201502,259
682651,201503,426
682651,201504,228
682651,201505,335
682651,201506,313
682651,201507,320
682651,201508,320
682651,201509,418
682651,201510,364
682651,201511,380
682651,201512,259
682651,201601,426
682651,201602,213
682651,201603,312
682651,201604,448
682651,201605,403
682651,201606,464
682651,201607,365
682651,201608,289
682651,201609,68
682651,201610,53
682651,201611,99
682651,201612,236
682651,201701,221
682651,201702,175
682651,201703,266
682651,201704,206
682651,201705,342
682651,201706,365
682651,201707,403
682651,201708,403
682651,201709,449
682651,201710,281
683364,201609,6
683364,201610,28
683364,201611,34
683364,201612,89
683364,201701,56
683364,201702,73
683364,201703,45
683364,201704,39
683364,201705,34
683364,201706,51
683364,201707,28
683364,201708,61
683364,201709,62
683364,201710,84
687270,201706,87
687270,201707,317
687270,201708,372
687270,201709,459
687270,201710,415
692703,201505,53
692703,201506,163
692703,201507,314
692703,201508,249
692703,201509,440
692703,201510,464
692703,201511,557
692703,201512,435
692703,201601,836
692703,201602,331
692703,201603,487
692703,201604,528
692703,201605,552
692703,201606,464
692703,201607,586
692703,201608,650
692703,201609,736
692703,201610,691
692703,201611,731
692703,201612,905
692703,201701,551
692703,201702,289
692703,201703,458
692703,201704,406
692703,201705,533
692703,201706,505
692703,201707,556
692703,201708,476
692703,201709,580
692703,201710,551
693436,201609,9
693436,201610,258
693436,201611,374
693436,201612,285
693436,201701,348
693436,201702,178
693436,201703,267
693436,201704,249
693436,201705,214
693436,201706,178
693436,201707,187
693436,201708,161
693436,201709,249
693436,201710,142
713651,201201,192
713651,201202,173
713651,201203,136
713651,201204,99
713651,201205,192
713651,201206,130
713651,201207,192
713651,201208,118
713651,201209,111
713651,201210,87
713651,201211,118
713651,201212,142
713651,201301,260
713651,201302,68
713651,201303,86
713651,201304,111
713651,201305,148
713651,201306,80
713651,201307,93
713651,201308,123
713651,201309,111
713651,201310,106
713651,201311,93
713651,201312,68
713651,201401,230
713651,201402,104
713651,201403,87
713651,201404,123
713651,201405,105
713651,201406,129
713651,201407,68
713651,201408,31
713651,201409,98
713651,201410,61
713651,201411,75
713651,201412,56
713651,201501,111
713651,201502,111
713651,201503,93
713651,201504,49
713651,201505,62
713651,201506,49
713651,201507,49
713651,201508,37
713651,201509,56
713651,201510,49
713651,201511,24
713651,201512,24
713651,201601,75
713651,201602,49
713651,201603,50
713651,201604,87
713651,201605,118
713651,201606,93
713651,201607,86
713651,201608,143
713651,201609,118
713651,201610,111
713651,201611,174
713651,201612,186
713651,201701,230
713651,201702,229
713651,201703,249
713651,201704,169
713651,201705,205
713651,201706,223
713651,201707,348
713651,201708,248
713651,201709,378
713651,201710,192
714150,201704,100
714150,201705,140
714150,201706,240
714150,201707,100
714150,201708,240
714150,201709,250
714150,201710,190
714152,201201,298
714152,201202,131
714152,201203,128
714152,201204,152
714152,201205,180
714152,201206,253
714152,201207,342
714152,201208,348
714152,201209,247
714152,201210,404
714152,201211,247
714152,201212,140
714152,201301,432
714152,201302,207
714152,201303,173
714152,201304,241
714152,201305,325
714152,201306,174
714152,201307,202
714152,201308,291
714152,201309,297
714152,201310,258
714152,201311,364
714152,201312,157
714152,201401,422
714152,201402,324
714152,201403,296
714152,201404,358
714152,201405,246
714152,201406,354
714152,201407,420
714152,201408,465
714152,201409,409
714152,201410,399
714152,201411,314
714152,201412,386
714152,201501,774
714152,201502,526
714152,201503,499
714152,201504,348
714152,201505,503
714152,201506,455
714152,201507,376
714152,201508,487
714152,201509,605
714152,201510,611
714152,201511,437
714152,201512,370
714152,201601,678
714152,201602,376
714152,201603,572
714152,201604,410
714152,201605,421
714152,201606,431
714152,201607,426
714152,201608,481
714152,201609,554
714152,201610,556
714152,201611,645
714152,201612,755
714152,201701,458
714152,201702,369
714152,201703,566
714152,201704,571
714152,201705,577
714152,201706,471
714152,201707,560
714152,201708,593
714152,201709,722
714152,201710,431
714860,201409,112
714860,201410,471
714860,201411,455
714860,201412,641
714860,201501,1129
714860,201502,1034
714860,201503,603
714860,201504,487
714860,201505,509
714860,201506,393
714860,201507,604
714860,201508,420
714860,201509,737
714860,201510,1045
714860,201511,504
714860,201512,986
714860,201601,784
714860,201602,588
714860,201603,439
714860,201604,159
714860,201605,466
714860,201606,879
714860,201607,132
714860,201608,105
714860,201609,254
714860,201610,233
714860,201611,313
714860,201612,510
714860,201701,435
714860,201702,138
714860,201703,185
714860,201704,165
714860,201705,186
714860,201706,169
714860,201707,213
714860,201708,238
714860,201709,217
714860,201710,138
725137,201708,9
725137,201709,134
725137,201710,89
732758,201204,7
732758,201205,7
732758,201206,28
732758,201207,35
732758,201208,35
732758,201209,49
732758,201210,21
732758,201211,28
732758,201212,7
732758,201301,49
732758,201302,7
732758,201303,28
732758,201304,21
732758,201305,35
732758,201306,42
732758,201307,35
732758,201308,28
732758,201309,21
732758,201310,21
732758,201311,28
732758,201312,21
732758,201401,84
732758,201402,42
732758,201403,56
732758,201404,105
732758,201405,112
732758,201406,133
732758,201407,77
732758,201408,77
732758,201409,56
732758,201410,98
732758,201411,98
732758,201412,63
732758,201501,161
732758,201502,112
732758,201503,161
732758,201504,105
732758,201505,105
732758,201506,105
732758,201507,63
732758,201508,56
732758,201509,112
732758,201510,133
732758,201511,77
732758,201512,119
732758,201601,182
732758,201602,91
732758,201603,147
732758,201604,49
732758,201606,56
732758,201607,91
732758,201608,154
732758,201609,245
732758,201610,154
732758,201611,189
732758,201612,161
732758,201701,147
732758,201702,112
732758,201703,252
732758,201704,224
732758,201705,161
732758,201706,210
732758,201707,252
732758,201708,252
732758,201709,322
732758,201710,161
735971,201201,877
735971,201202,490
735971,201203,662
735971,201204,688
735971,201205,1024
735971,201206,1247
735971,201207,1282
735971,201208,1358
735971,201209,1092
735971,201210,1497
735971,201211,1170
735971,201212,912
735971,201301,2193
735971,201302,1136
735971,201303,972
735971,201304,1214
735971,201305,2012
735971,201306,1161
735971,201307,1582
735971,201308,1506
735971,201309,1548
735971,201310,1394
735971,201311,1325
735971,201312,903
735971,201401,2323
735971,201402,980
735971,201403,1118
735971,201404,1453
735971,201405,1428
735971,201406,1256
735971,201407,1720
735971,201408,1187
735971,201409,2056
735971,201410,1824
735971,201411,1651
735971,201412,1471
735971,201501,2976
735971,201502,1901
735971,201503,1480
735971,201504,1384
735971,201505,1471
735971,201506,1926
735971,201507,2425
735971,201508,2512
735971,201509,2795
735971,201510,3811
735971,201511,3337
735971,201512,2425
735971,201601,2571
735971,201602,1926
735971,201603,2340
735971,201604,2150
735971,201605,4283
735971,201606,3225
735971,201607,2941
735971,201608,3216
735971,201609,3835
735971,201610,2512
735971,201611,3267
735971,201612,3870
735971,201701,1523
735971,201702,1660
735971,201703,4076
735971,201704,3595
735971,201705,4094
735971,201706,3809
735971,201707,3698
735971,201708,2967
735971,201709,2881
735971,201710,2012
736094,201601,90
736094,201602,252
736094,201603,270
736094,201604,270
736094,201605,342
736094,201606,234
736094,201607,288
736094,201608,306
736094,201609,297
736094,201610,342
736094,201611,459
736094,201612,675
736094,201701,387
736094,201702,432
736094,201703,315
736094,201704,189
736094,201705,315
736094,201706,252
736094,201707,333
736094,201708,225
736094,201709,252
736094,201710,234
739296,201407,6
739296,201408,234
739296,201409,642
739296,201410,822
739296,201411,762
739296,201412,1032
739296,201501,1260
739296,201502,1134
739296,201503,846
739296,201504,1026
739296,201505,810
739296,201506,750
739296,201507,744
739296,201508,846
739296,201509,840
739296,201510,1110
739296,201511,882
739296,201512,1044
739296,201601,1266
739296,201602,918
739296,201603,798
739296,201604,396
739296,201605,852
739296,201606,732
739296,201607,972
739296,201608,954
739296,201609,1380
739296,201610,840
739296,201611,1314
739296,201612,2370
739296,201701,1122
739296,201702,1182
739296,201703,990
739296,201704,792
739296,201705,834
739296,201706,732
739296,201707,870
739296,201708,588
739296,201709,834
739296,201710,816
741152,201410,21
741152,201411,76
741152,201412,83
741152,201501,366
741152,201502,173
741152,201503,228
741152,201504,159
741152,201505,228
741152,201506,290
741152,201507,215
741152,201508,277
741152,201509,415
741152,201510,387
741152,201511,710
741152,201512,400
741152,201601,731
741152,201602,415
741152,201603,566
741152,201604,469
741152,201605,642
741152,201606,628
741152,201607,456
741152,201608,525
741152,201609,518
741152,201610,801
741152,201611,808
741152,201612,1118
741152,201701,504
741152,201702,331
741152,201703,621
741152,201704,462
741152,201705,725
741152,201706,579
741152,201707,435
741152,201708,642
741152,201709,670
741152,201710,580
743957,201609,122
743957,201610,608
743957,201611,899
743957,201612,681
743957,201701,389
743957,201702,469
743957,201703,591
743957,201704,421
743957,201705,469
743957,201706,592
743957,201707,648
743957,201708,665
743957,201709,632
743957,201710,681
745137,201205,8
745137,201206,214
745137,201207,352
745137,201208,377
745137,201209,476
745137,201210,689
745137,201211,591
745137,201212,631
745137,201301,714
745137,201302,335
745137,201303,476
745137,201304,655
745137,201305,623
745137,201306,582
745137,201307,566
745137,201308,435
745137,201309,1197
745137,201310,507
745137,201311,771
745137,201312,623
745137,201401,1214
745137,201402,672
745137,201403,803
745137,201404,926
745137,201405,934
745137,201406,844
745137,201407,967
745137,201408,975
745137,201409,1008
745137,201410,1099
745137,201411,1008
745137,201412,910
745137,201501,1853
745137,201502,1057
745137,201503,926
745137,201504,804
745137,201505,836
745137,201506,655
745137,201507,1091
745137,201508,983
745137,201509,909
745137,201510,1082
745137,201511,1098
745137,201512,817
745137,201601,1370
745137,201602,794
745137,201603,1009
745137,201604,689
745137,201605,681
745137,201606,582
745137,201607,868
745137,201608,869
745137,201609,1238
745137,201610,1222
745137,201611,1278
745137,201612,1673
745137,201701,822
745137,201702,476
745137,201703,590
745137,201704,376
745137,201705,533
745137,201706,646
745137,201707,859
745137,201708,780
745137,201709,911
745137,201710,852
750340,201507,10
750340,201508,19
750340,201509,105
750340,201510,181
750340,201511,200
750340,201512,219
750340,201601,219
750340,201602,133
750340,201603,105
750340,201604,114
750340,201605,133
750340,201606,124
750340,201607,114
750340,201608,143
750340,201609,191
750340,201610,257
750340,201611,238
750340,201612,399
750340,201701,247
750340,201702,124
750340,201703,115
750340,201704,86
750340,201705,153
750340,201706,105
750340,201707,105
750340,201708,10
750340,201709,38
750340,201710,95
760412,201610,7
760412,201702,21
760412,201703,14
760412,201704,40
760412,201705,21
760412,201706,34
760412,201707,59
760412,201708,33
760412,201709,79
760412,201710,66
786351,201209,98
786351,201210,274
786351,201211,307
786351,201212,443
786351,201301,1002
786351,201302,593
786351,201303,443
786351,201304,411
786351,201305,690
786351,201306,456
786351,201307,560
786351,201308,580
786351,201309,794
786351,201310,489
786351,201311,417
786351,201312,476
786351,201401,1009
786351,201402,534
786351,201403,391
786351,201404,521
786351,201405,618
786351,201406,502
786351,201407,729
786351,201408,455
786351,201409,970
786351,201410,1003
786351,201411,671
786351,201412,722
786351,201501,1229
786351,201502,1002
786351,201503,573
786351,201504,533
786351,201505,703
786351,201506,632
786351,201507,729
786351,201508,833
786351,201509,840
786351,201510,664
786351,201511,651
786351,201512,716
786351,201601,1146
786351,201602,585
786351,201603,489
786351,201604,592
786351,201605,494
786351,201606,345
786351,201607,404
786351,201608,521
786351,201609,521
786351,201610,611
786351,201611,657
786351,201612,846
786351,201701,540
786351,201702,287
786351,201703,202
786351,201704,202
786351,201705,144
786351,201706,118
786351,201707,195
786351,201708,234
786351,201709,91
786351,201710,104
789290,201703,31
789290,201704,16
789290,201705,16
789290,201706,23
789290,201707,39
789290,201708,39
789290,201709,69
789290,201710,77
810398,201508,29
810398,201509,58
810398,201510,105
810398,201511,96
810398,201512,162
810398,201601,105
810398,201602,67
810398,201603,96
810398,201604,143
810398,201605,77
810398,201606,39
810398,201607,29
810398,201608,96
810398,201609,76
810398,201610,29
810398,201611,95
810398,201612,266
810398,201701,48
810398,201702,38
810398,201703,39
810398,201704,48
810398,201705,38
810398,201706,29
810398,201707,67
810398,201708,29
810398,201709,48
810398,201710,114
815230,201701,30
815230,201702,79
815230,201703,158
815230,201704,168
815230,201705,198
815230,201706,159
815230,201707,178
815230,201708,169
815230,201709,198
815230,201710,168
819061,201201,640
819061,201202,430
819061,201203,351
819061,201204,414
819061,201205,421
819061,201206,360
819061,201207,437
819061,201208,523
819061,201209,547
819061,201210,719
819061,201211,562
819061,201212,819
819061,201301,741
819061,201302,531
819061,201303,460
819061,201304,468
819061,201305,608
819061,201306,437
819061,201307,491
819061,201308,444
819061,201309,648
819061,201310,546
819061,201311,562
819061,201312,601
819061,201401,1077
819061,201402,554
819061,201403,617
819061,201404,492
819061,201405,469
819061,201406,382
819061,201407,468
819061,201408,359
819061,201409,546
819061,201410,632
819061,201411,749
819061,201412,624
819061,201501,1178
819061,201502,921
819061,201503,852
819061,201504,646
819061,201505,468
819061,201506,600
819061,201507,547
819061,201508,632
819061,201509,1334
819061,201510,2910
819061,201511,1296
819061,201512,3284
819061,201601,1888
819061,201602,1794
819061,201603,812
819061,201604,226
819061,201605,718
819061,201606,936
819061,201607,258
819061,201608,413
819061,201609,429
819061,201610,553
819061,201611,562
819061,201612,1014
819061,201701,608
819061,201702,375
819061,201703,304
819061,201704,140
819061,201705,281
819061,201706,219
819061,201707,312
819061,201708,148
819061,201709,172
819061,201710,94
842246,201706,19
842246,201707,260
842246,201708,167
842246,201709,205
842246,201710,121
851857,201604,20
851857,201605,78
851857,201606,137
851857,201607,147
851857,201608,176
851857,201609,225
851857,201610,206
851857,201611,275
851857,201612,304
851857,201701,254
851857,201702,98
851857,201703,187
851857,201704,138
851857,201705,137
851857,201706,186
851857,201707,196
851857,201708,225
851857,201709,255
851857,201710,157
854079,201307,121
854079,201308,308
854079,201309,340
854079,201310,397
854079,201311,373
854079,201312,357
854079,201401,729
854079,201402,422
854079,201403,357
854079,201404,332
854079,201405,364
854079,201406,292
854079,201407,315
854079,201408,349
854079,201409,437
854079,201410,284
854079,201411,341
854079,201412,430
854079,201501,721
854079,201502,477
854079,201503,340
854079,201504,300
854079,201505,275
854079,201506,194
854079,201507,203
854079,201508,211
854079,201509,341
854079,201510,275
854079,201511,202
854079,201512,243
854079,201601,421
854079,201602,210
854079,201603,170
854079,201604,268
854079,201605,138
854079,201606,178
854079,201607,195
854079,201608,162
854079,201609,170
854079,201610,154
854079,201611,292
854079,201612,252
854079,201701,299
854079,201702,170
854079,201703,137
854079,201704,97
854079,201705,113
854079,201706,138
854079,201707,113
854079,201708,162
854079,201709,356
854079,201710,162
854548,201703,19
854548,201704,77
854548,201705,128
854548,201706,115
854548,201707,64
854548,201708,128
854548,201709,108
854548,201710,122
861459,201703,162
861459,201704,200
861459,201705,214
861459,201706,200
861459,201707,207
861459,201708,208
861459,201709,229
861459,201710,252
871642,201305,49
871642,201306,69
871642,201307,74
871642,201308,155
871642,201309,180
871642,201310,241
871642,201311,136
871642,201312,123
871642,201401,173
871642,201402,136
871642,201403,149
871642,201404,223
871642,201405,192
871642,201406,167
871642,201407,136
871642,201408,193
871642,201409,186
871642,201410,192
871642,201411,223
871642,201412,173
871642,201501,279
871642,201502,204
871642,201503,180
871642,201504,224
871642,201505,254
871642,201506,211
871642,201507,199
871642,201508,180
871642,201509,204
871642,201510,224
871642,201511,298
871642,201512,242
871642,201601,229
871642,201602,143
871642,201603,223
871642,201604,235
871642,201605,180
871642,201606,117
871642,201607,143
871642,201608,167
871642,201609,81
871642,201610,105
871642,201611,161
871642,201612,309
871642,201701,117
871642,201702,129
871642,201703,130
871642,201704,143
871642,201705,186
871642,201706,154
871642,201707,236
871642,201708,186
871642,201709,173
871642,201710,155
872180,201707,67
872180,201708,188
872180,201709,161
872180,201710,127
883691,201201,159
883691,201202,122
883691,201203,196
883691,201204,154
883691,201205,244
883691,201206,196
883691,201207,218
883691,201208,191
883691,201209,276
883691,201210,243
883691,201211,223
883691,201212,238
883691,201301,323
883691,201302,175
883691,201303,191
883691,201304,133
883691,201305,191
883691,201306,180
883691,201307,223
883691,201308,292
883691,201309,303
883691,201310,249
883691,201311,307
883691,201312,238
883691,201401,467
883691,201402,312
883691,201403,259
883691,201404,329
883691,201405,408
883691,201406,313
883691,201407,414
883691,201408,249
883691,201409,265
883691,201410,345
883691,201411,261
883691,201412,259
883691,201501,541
883691,201502,371
883691,201503,461
883691,201504,207
883691,201505,254
883691,201506,244
883691,201507,196
883691,201508,244
883691,201509,292
883691,201510,297
883691,201511,286
883691,201512,291
883691,201601,488
883691,201602,223
883691,201603,339
883691,201604,291
883691,201605,329
883691,201606,287
883691,201607,243
883691,201608,270
883691,201609,138
883691,201610,351
883691,201611,334
883691,201612,435
883691,201701,392
883691,201702,275
883691,201703,381
883691,201704,324
883691,201705,371
883691,201706,329
883691,201707,407
883691,201708,467
883691,201709,276
883691,201710,254
890189,201701,97
890189,201702,389
890189,201703,999
890189,201704,956
890189,201705,1118
890189,201706,724
890189,201707,766
890189,201708,886
890189,201709,1372
890189,201710,1302
905061,201707,20
905061,201708,108
905061,201709,137
905061,201710,363
905745,201211,12
905745,201212,71
905745,201301,142
905745,201302,36
905745,201303,118
905745,201304,83
905745,201305,172
905745,201306,118
905745,201307,148
905745,201308,160
905745,201309,141
905745,201310,112
905745,201311,141
905745,201312,89
905745,201401,201
905745,201402,95
905745,201403,160
905745,201404,160
905745,201405,118
905745,201406,195
905745,201407,149
905745,201408,166
905745,201409,219
905745,201410,142
905745,201411,113
905745,201412,143
905745,201501,284
905745,201502,207
905745,201503,112
905745,201504,142
905745,201505,219
905745,201506,206
905745,201507,295
905745,201508,236
905745,201509,248
905745,201510,337
905745,201511,313
905745,201512,213
905745,201601,307
905745,201602,112
905745,201603,195
905745,201604,171
905745,201605,177
905745,201606,219
905745,201607,166
905745,201608,101
905745,201609,189
905745,201610,207
905745,201611,172
905745,201612,355
905745,201701,178
905745,201702,207
905745,201703,231
905745,201704,154
905745,201705,195
905745,201706,207
905745,201707,165
905745,201708,95
905745,201709,165
905745,201710,183
914348,201201,660
914348,201202,307
914348,201203,316
914348,201204,195
914348,201205,326
914348,201206,289
914348,201207,345
914348,201208,391
914348,201209,409
914348,201210,502
914348,201211,279
914348,201212,373
914348,201301,718
914348,201302,280
914348,201303,353
914348,201304,280
914348,201305,557
914348,201306,325
914348,201307,353
914348,201308,279
914348,201309,380
914348,201310,306
914348,201311,371
914348,201312,354
914348,201401,604
914348,201402,390
914348,201403,566
914348,201404,364
914348,201405,279
914348,201406,111
914348,201407,408
914348,201408,484
914348,201409,474
914348,201410,419
914348,201411,438
914348,201412,688
914348,201501,1061
914348,201502,493
